text,label
@asht0nizzle @susan_leperaxo Tomm and Sunday most likely. Not sure when I'm going back. No power in NJ,-1
"@HOPE_forHippies Hell yea lmfaoo , & see you tomorrow Asia baby (;",1
Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!,0
"RT@NBCNews A dramatic hearing today in the case of Amanda Knox, the American woman convicted of murder in Italy. STORY: http://t.co/WJJDNEqW",0
"@AndrewWK I'm going to be at your Santos Party House this Saturday for the ""Weird by Weird Standards"" party. Stop by and we'll rage!!",1
"Studio tomorrow, all I can think about. Chillin with homies and working on new music",1
At the end of the third the New Mexico Stars lead the Wichita Wild 39-34. Any guesses how the 4th quarter will shake out?,0
"Who are the dumb asses who decided to shutdown Main St on a Friday for a town of 50,000+ for a Strawberry Festival",-1
Watched The Wiggles for the 1st time.  Was embarrassed for those men & then I remembered that they are probably FILTHY RICH. #parenting,-1
Euro Parliament may freeze contacts with Duma until Russia holds free and fair elections   - Breaking News Buzz http://t.co/2POdgLyU,0
"Mommy said I HAVE to go to Maxwell Monday , lmfaoooo the fuck I don't",-1
"@DeanteT the 1st thing that came to mind was something from Flatbush Zombies hahaha or omg, Biz Markie. OR Ol' Dirty Bastard >:)",1
@m11kte Won't see me :( I'm off to Bolton later today for the weekend. Typical timing as ever!,-1
@Mark_Sanchez Here's a pic of my son before we took him to see you at Training Camp today! He's really a Sanchez too! http://t.co/MGcB7rH,1
Zionsville students did well on ISTEP! See the results and quotes from school superintendent Scott Robison in tomorrow's paper!,1
November 21 Yung Nation going to be in Monroe at the club its high school night,0
"@Cerullean, thnx for the follow! The Chronicles of Jan sound hilarious! Love the tribe of Periscopes. Very Douglas Adams.",1
Snow may fall for parts of CNY the next few days. Find out where the best chances will be at 6:42 am on TV & online: http://t.co/F0Kb0gqD,0
"My body is exhausted. I walked from 79th and Jeffery to the lakefront, where i accidentally sat on dead fish, to 55th and King Dr. and back.",-1
"I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)",-1
RT @imthereal_LD: ESPN got some good stuff on tonight.,1
"If there were a category for best drunk acting in the Oscars, this 21st birthday girl might edge out Mary Elizabeth Winstead. #magicmike",0
"Played Dishonored (360), Darksiders 2 (360) and Mass Effect 3 (360) in the last 24 hours. http://t.co/sJGYXZsG",0
I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc,-1
V-P nominee Jaswant likely to meet Jayalalithaa on August 6: 'Some of our leaders are also in touch with ... http://t.co/UYVk8Rv4 #india,0
"Weird thing today, my copy of Deus Ex: HR shipped. Probaby have the box a few days before Steam lets me play it.",1
Heavy morning traffic on the Brooklyn Bridge at 6 am. I just want to say... I love New York City.,1
Got nothing going on friday night? Good cause now you do! Come on down Black Forest in Eugene. If 100 people show... http://t.co/aE4Epm78,1
KLUB ACE!!! Klub ACE !!! This SATURDAY!!! $5  with ur college id til 11:30,0
I stay up til 6:30 every morning just to watch Between the Lions.,0
March 3rd 2010 -Do you think Kevin Rudd is superficial? Yes 85.3%(6513 votes) No 14.7%(1122 votes) Rudd being revealed as a failure #auspol,-1
About to watch the 2nd half of season 2 of Breaking Bad on my long flight to Hong Kong #buzzin,0
"RT @iAmOshun ""Truth is like the sun. You can shut it out for a time, but it ain't goin' away."", Elvis Presley",0
@teenystweeting see you tomorrow in Port Charles hope you're enjoying Big Brother :),1
RT @arodsf: no way to underestimate the madness and cynicism and frank and open loathing of country that characterizes today's Republicans,-1
"it's wednesday ! @PiscesLikeJosh ""Wookiee Photo"" funny ! @joshgroban - What Makes You Beautiful - One Direction cover: http://t.co/R4RpeSZi",1
@Raiders_Spurs Reggie isn't interested in dealing picks like the old regime.  Can't see him parting with anything other than a 6th or 7th,-1
"I know I'm only on the 4th season of OTH, but I don't understand why everyone loves Lucas Scott. He pisses me off.",-1
"Jets flying low over the house this morning. Gives me a tingle of excitement. Only a week to go before I take off. But 4now, out in2 cold.",1
"PSA: Since I got my cast off, I will be taking my 2K talents to the Playstation Network and asking for names to play me Saturday morning!",0
"i always cry wen i listen to Avril singing Tomorrow in Dublin,i just remember everything bad happened to me :/",-1
"For how long, i might be in NJ then?RT @FoolishInApril: @blove402 Thursday Night the 13th of Dec.",0
Monday Night Football #TeamTexans all day & tomorrow... #MNS,0
Egypt&#039;s President Mohamed Morsi on Monday pardoned all those arrested between the start of the revolution t ...  http://t.co/EMfVHoTu,1
"tomorrow gonna be hell yall. though, i am going to the golden modes in chapel hill!",0
@SdotBell son I saw a house last night was 1.9 mil behind hella trees that looked like the palace from Aladdin no bullshit lol,0
An emotionally intelligent organisation through mindfulness? Find out how with @GetSIYLI in San Fran in Dec https://t.co/B3pbUTRU pls RT!,1
"All humans are entrepreneurs - Reid Hoffman in ""The startup of you"" http://t.co/epGAY1r0",0
@SlaNiesse2 Happy 4th Monthsary SlaNiesse!! ;) Wishing you guys more more months and years together. Stay strong for Slater and Deniesse! ;),1
Yay tomorrow I'll be going to Putrajaya for a walk. Woweee.,1
The posters for Need/Want/Crave have arrived & will be up at the Leicester Square Theatre from tomorrow or Friday. Just under a month to go.,0
"#Entertaining football at White Hart Lane, just the dosage i needed on a rainy Saturday afternoon.",1
"@tendersociety Pancake mix /does/ keep for a long time! (Pancakes tomorrow morning, then build a quake kit for #ShakeOut day?)",0
"Will the so cal earthquake hit already, so it doesn't hit during Summerslam or next weeks Monday night raw #earthquake",0
"RT @robertfreedland: So Tomorrow Morning, wherever you are, think of us here in Wisconsin as we fight once again to restore Democracy to ...",0
"I may need a co-owner but she has to be good in english, and to post a lot of Lou, Lux, Tom, etc.. pics ! :)",1
@HotspurRelated im just a 19 year old still on loan for the 3rd time at coventry 79 overall hopefully when i return bale will still be ther,0
#jeopardy Where everyone will be watching the Ravens vs Eagles game THIS Thursday... What is @PlaybookMD ?  #goodAnswer,0
Went to the strawberry festival with my babe earlier today and now being lazy. Maybe a dinner date tonight to top off this perfect Sunday :),1
"WPPI and Vegas bound, but have to be up tomorrow at 5:30AM, S.O.L....Maybe catch some ZZ's on the plane.",0
"It's fucking Friday! So it's only right to bump ""Friday"" by Flatbush Zombies at ignorant levels",-1
On the 7 hour journey from uni to St.James Park - my real home. Come on Newcastle!! My 1st European night at SJP #nufc #brugge,0
Guarantee Gaga debuts her new single at the Grammys in February. Not opposed even though its agesssss away.,0
Can't wait for skyfall 1st of Nov! Is listening to the OST on spotify considered a spoiler? I =P #fb,1
Being addicted to temple Run may be the worst thing that's happened to me haha.,-1
@RecoBeco The Inbetweeners Movie + Cowboys and Aliens are both out on mid-week release today. Either of those luring you through our doors?,0
Ready to see the Lakers tomorrow,0
@thomas_edison Doing a show in Amsterdam? Would love to see you guys play live soon! I might be in amsterdam Saturday night,1
"**(DM)** ME THE 1ST  THING THAT COMES TO UR HEAD! WHEN U HEAR SOME1 SAY: One Direction, Harry,Louis,Zayn,Niall or Liam the boys",0
"RT @CRonaldoTeam: According to Marca, Neymar will be moving to Real Madrid in December 2 days after the Club World Cup.",0
"if Twilight wins all the awards at the TCA's tonight, I will burn my Twilight posters k? ok.",-1
"even though there is rampage tonight, a gig tomorrow the best thing about my weekend will be seeing @nikkitopping #loveyou",1
#Trayvon My daily tweet (10/05) in memory of Trayvon Martin - killed 223 days ago. ~May you Rest in Peace~ (Thoughts of love to family),-1
"@krisbear16 yesss,, omg!!! i think Myungsoo in my 2nd place after Gyu, he's replacing Hoya now",1
Rivers throw a pick on 3rd and goal. Everyone here thought they would run the ball. Bolts lead 10-0 at half.,0
So I have a red eye flight home from CA Sat. night at 1AM PST w/ layover in Dallas on CST along  with the clocks being pushed back an hour.,-1
"Pictures of the day: 18 October 2012: A playful Amazon river dolphin, Usain Bolt's shoes and Mick Jagger. http://t.co/Ogfzm25l",1
@HBBlanks @kaycegilman20 sparks fly by Taylor swift may or may not have been in the background. It was moment I'll never forget lol,1
US President wannabe Rick Santorum won the Louisiana primary on Saturday   - Breaking News Buzz http://t.co/0zcbdnK4,0
Mass tomorrow then Retreat Friday with da homie @bradychant,0
The Knicks are practicing tomorrow now that their game against the Nets is postponed.,0
Zimmerman to appear in court: A notice to appear was filed Thursday in the case against George Zimmerman. http://t.co/qOhwpzcr,0
"@AntonioBrown84 Got you in 6th rd. Have a great year! Here we go Steelers, here we go!",1
@BabbleEmporium flying home tonight and arriving monday! At Florida Mall atm but got txt from BA saying its delayed til 2am! #peak,0
Hey Daryl! Great connecting at Anti #Fracking Colorado. Excited to have you in next issue. Deadline is Nov 15th. @dhlovelife,1
I would be surprised if Tha Carter IV was anything greater than shit...hope I'm proved wrong but the 1st 3 singles are doo doo,-1
It's that time of year again!! The Plains and the smell of Saturday morning tailgates..it's Auburn football season!! #wareagle,1
"Anybody want 2 tickets to Jack White tomorrow at Ally Pally? Stuck in Matlock, can't make it. Contact me!",-1
@piersmorgan @flintoff11 Reminded you of Arsenal's traditional Februray-April breakdown? Get off your high horse...,-1
"@ProducerKal The schools are also in the middle of ISTEP testing, so they may not be able to get back to you yet",-1
Pakistan Cricket Board hopeful of Bangladesh visit: Karachi: Pakistan's cricket board said on Sunday it hopes to... http://t.co/7TBE9Vd4,1
"On 17th anniversary of Rabin assassination, Netanyahu calls murder 'one of the worst crimes of the new age' http://t.co/y2tU91dN",-1
"Ghetto at the Center of the World: Chungking Mansions, Hong Kong http://t.co/QG3gTjaL",0
@rbusch17: The Anaheim Ducks are interested in Sam Gagner of the Edmonton Oilers. Could be part of a trade for the Ducks 1st round pick,0
DMV I will be Performing LIVE @ DC Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt,1
Winter Storm Watch in effect for parts of the mountains- including Asheville- from Monday morning to late Tuesday. #avl #wnc #sandy,0
"Whoop Whoop it is Kids Eat Free Wednesday!! Swing into O'Briens Irish Pub | Plant City, tonight for Kids Eat free... http://t.co/tFTmBaUr",1
"@DickieV Stick to college hoops & pandering to 2nd rate ACC teams... Dook's opening game is right around the corner, baybeeee!!",1
Francesco Totti thinks Roma will be unable to catch Juventus & wants the #SerieA side to aim for 3rd this season http://t.co/13FxCEbw,-1
"Why horrible why does the Rugby World Cup have to be here in October? I'm gonna be battling my bday, Soul Punk and people running in circles",-1
@BornIn_ASIA no because asia told me it was the 14th and now its to late .,0
@spinenumber408 Then I will refrain from telling you about my plan to watch Mysterious Island with my son tomorrow night.  (He's 6),0
"So far I have drafted Aaron Rodgers at #9 overall, and then at #16 in the 2nd round, Matt Forte. Not bad.",1
http://t.co/LU533wG7 vote for UT for college game day visiting. We are 10th and Texas A&m is #1. Get on it,1
5th floor Paterno with @Nessa_Sassy @NellyBeee_ @frecklejuice93...promise we're going to be productive from now on.,0
1st time I bring my phone to Harold Washington & it goes off! :/,-1
Early Voting is open check out the Mommy Forum for a list of locations to get your votes in before Super Tuesday!... http://t.co/KNVTNu5q,0
"Homegrown talent missing on Signing Day: Throughout most of the day on Wednesday, the video scoreboard ... http://t.co/6dZ2hQkD #Raleigh",-1
Who's going to be cool and be at church tonight @ 6:30?,0
"February 13th, the day before and best buddy to valentines day, Desperation Day",1
ima go see LAMB OF GOD tomorrow in hollyWEED. come get punched in the fuckin face in the pit,-1
Dallas Mavericks 1st Round Draft Pick Jared Cunningham could be heading to the D League when the season starts (Source: ESPN),0
Sitting next to Reid Hoffman's 2nd cousin at @PandoMonthly. He's a landscape architect to the stars :) #sonotintech,1
